JobID,JobName,User,Partition,State,AllocCPUS,Elapsed,MaxRSS,TotalCPU,ReqMem
415060.extern,extern,,,COMPLETED,80,00:03:50,0,00:00:00,4700Mc
415060.0,python3,,,COMPLETED,80,00:03:49,3163.84M,03:42.505,4700Mc
415061,Q06S255P01SsCUSJS01,dgoncalves,hmem1,COMPLETED,80,00:03:58,,03:51.037,4700Mc
415061.batch,batch,,,COMPLETED,80,00:03:58,4.44M,00:00.324,4700Mc
415061.extern,extern,,,COMPLETED,80,00:03:58,0,00:00:00,4700Mc
415061.0,python3,,,COMPLETED,80,00:03:57,2817.61M,03:50.712,4700Mc
415062,Q06S260P01SsCUSJS01,dgoncalves,hmem1,COMPLETED,80,00:03:52,,03:45.398,4700Mc
415062.batch,batch,,,COMPLETED,80,00:03:52,4.43M,00:00.336,4700Mc
415062.extern,extern,,,COMPLETED,80,00:03:52,0,00:00:00,4700Mc
415062.0,python3,,,COMPLETED,80,00:03:51,3148.34M,03:45.060,4700Mc
415063,Q06S265P01SsCUSJS01,dgoncalves,hmem1,COMPLETED,80,00:04:27,,03:55.581,4700Mc
415063.batch,batch,,,COMPLETED,80,00:04:27,4.43M,00:00.397,4700Mc
415063.extern,extern,,,COMPLETED,80,00:04:27,0,00:00:00,4700Mc
415063.0,python3,,,COMPLETED,80,00:04:24,3166.72M,03:55.182,4700Mc
415064,Q06S270P01SsCUSJS01,dgoncalves,hmem1,COMPLETED,80,00:04:01,,03:53.818,4700Mc
415064.batch,batch,,,COMPLETED,80,00:04:01,4.43M,00:00.331,4700Mc
415064.extern,extern,,,COMPLETED,80,00:04:01,0,00:00.001,4700Mc
415064.0,python3,,,COMPLETED,80,00:04:00,2899.44M,03:53.485,4700Mc
415065,Q06S275P01SsCUSJS01,dgoncalves,hmem1,COMPLETED,80,00:04:11,,04:03.539,4700Mc
415065.batch,batch,,,COMPLETED,80,00:04:11,4.43M,00:00.322,4700Mc
415065.extern,extern,,,COMPLETED,80,00:04:11,0,00:00.001,4700Mc
415065.0,python3,,,COMPLETED,80,00:04:09,3954.96M,04:03.216,4700Mc
415066,Q06S280P01SsCUSJS01,dgoncalves,hmem1,COMPLETED,80,00:04:15,,04:08.779,4700Mc
415066.batch,batch,,,COMPLETED,80,00:04:15,4.43M,00:00.336,4700Mc
415066.extern,extern,,,COMPLETED,80,00:04:15,0,00:00.001,4700Mc
415066.0,python3,,,COMPLETED,80,00:04:14,3823.24M,04:08.441,4700Mc
415067,Q06S285P01SsCUSJS01,dgoncalves,hmem1,COMPLETED,80,00:04:57,,04:24.397,4700Mc
415067.batch,batch,,,COMPLETED,80,00:04:57,4.43M,00:00.395,4700Mc
415067.extern,extern,,,COMPLETED,80,00:04:57,0,00:00.001,4700Mc
415067.0,python3,,,COMPLETED,80,00:04:52,3471.52M,04:24.001,4700Mc
415068,Q06S290P01SsCUSJS01,dgoncalves,hmem1,COMPLETED,80,00:04:23,,04:15.388,4700Mc
415068.batch,batch,,,COMPLETED,80,00:04:23,4.43M,00:00.354,4700Mc
415068.extern,extern,,,COMPLETED,80,00:04:23,0,00:00.001,4700Mc
415068.0,python3,,,COMPLETED,80,00:04:21,3610.77M,04:15.033,4700Mc
415069,Q06S295P01SsCUSJS01,dgoncalves,hmem1,COMPLETED,80,00:04:31,,04:24.656,4700Mc
415069.batch,batch,,,COMPLETED,80,00:04:31,4.43M,00:00.327,4700Mc
415069.extern,extern,,,COMPLETED,80,00:04:31,0,00:00:00,4700Mc
415069.0,python3,,,COMPLETED,80,00:04:30,3314.32M,04:24.328,4700Mc
416511,Q06S128P01DsCB04MJS04,dgoncalves,cpu2,COMPLETED,80,01:08:05,,02:33:02,1100Mc
416511.batch,batch,,,COMPLETED,80,01:08:05,4.45M,00:00.354,1100Mc
416511.extern,extern,,,COMPLETED,80,01:08:05,0,00:00.001,1100Mc
416511.0,python3,,,COMPLETED,80,01:08:04,17238.61M,02:33:02,1100Mc
416523,Q06S128P01DsCB04MJS04,dgoncalves,cpu2,COMPLETED,80,01:37:50,,03:58:44,1100Mc
416523.batch,batch,,,COMPLETED,80,01:37:50,4.45M,00:00.354,1100Mc
416523.extern,extern,,,COMPLETED,80,01:37:50,0,00:00.001,1100Mc
416523.0,python3,,,COMPLETED,80,01:37:49,34918.64M,03:58:44,1100Mc
416524,Q06S128P02DsCB04MJS04,dgoncalves,cpu2,COMPLETED,80,01:36:10,,03:55:15,1100Mc
416524.batch,batch,,,COMPLETED,80,01:36:10,4.45M,00:00.367,1100Mc
416524.extern,extern,,,COMPLETED,80,01:36:10,0,00:00.001,1100Mc
416524.0,python3,,,COMPLETED,80,01:36:09,35018.01M,03:55:15,1100Mc
416525,Q06S128P04DsCB04MJS04,dgoncalves,cpu2,COMPLETED,80,01:34:32,,03:54:05,1100Mc
416525.batch,batch,,,COMPLETED,80,01:34:32,4.45M,00:00.348,1100Mc
416525.extern,extern,,,COMPLETED,80,01:34:32,0,00:00.001,1100Mc
416525.0,python3,,,COMPLETED,80,01:34:31,34863.79M,03:54:05,1100Mc
416526,Q06S128P05DsCB20MJS20,dgoncalves,cpu2,FAILED,80,00:08:39,,27:38.736,1100Mc
416526.batch,batch,,,FAILED,80,00:08:39,4.45M,00:00.355,1100Mc
416526.extern,extern,,,COMPLETED,80,00:08:39,0,00:00.001,1100Mc
416526.0,python3,,,FAILED,80,00:08:37,30805.09M,27:38.379,1100Mc
416527,Q06S128P10DsCB20MJS20,dgoncalves,cpu2,FAILED,80,00:08:01,,26:31.318,1100Mc
416527.batch,batch,,,FAILED,80,00:08:01,4.45M,00:00.353,1100Mc
416527.extern,extern,,,COMPLETED,80,00:08:01,0,00:00.001,1100Mc
416527.0,python3,,,FAILED,80,00:07:59,28866.12M,26:30.963,1100Mc
416528,Q06S128P15DsCB20MJS20,dgoncalves,cpu2,FAILED,80,00:08:10,,27:07.723,1100Mc
416528.batch,batch,,,FAILED,80,00:08:10,4.45M,00:00.355,1100Mc
416528.extern,extern,,,COMPLETED,80,00:08:10,0,00:00.001,1100Mc
416528.0,python3,,,FAILED,80,00:08:08,85271.03M,27:07.367,1100Mc
416529,Q06S128P20DsCB20MJS20,dgoncalves,cpu2,FAILED,80,00:07:57,,26:49.330,1100Mc
416529.batch,batch,,,FAILED,80,00:07:57,4.45M,00:00.350,1100Mc
416529.extern,extern,,,COMPLETED,80,00:07:57,0,00:00.001,1100Mc
416529.0,python3,,,FAILED,80,00:07:56,82204.70M,26:48.978,1100Mc
416965,Q06S128P20DsCB20MJS20,dgoncalves,cpu2,CANCELLED by 383200393,80,00:01:29,,00:29.267,1100Mc
416965.batch,batch,,,CANCELLED,80,00:01:30,4.45M,00:00.331,1100Mc
416965.extern,extern,,,COMPLETED,80,00:01:29,0,00:00.001,1100Mc
416965.0,python3,,,CANCELLED,80,00:01:29,128.48M,00:28.934,1100Mc
416967,Q06S128P20DsCB20MJS20,dgoncalves,cpu2,CANCELLED by 383200393,80,00:01:32,,01:26.542,1100Mc
416967.batch,batch,,,CANCELLED,80,00:01:34,4.44M,00:00.322,1100Mc
416967.extern,extern,,,COMPLETED,80,00:01:32,0,00:00.001,1100Mc
416967.0,python3,,,CANCELLED,80,00:01:34,1237.40M,01:26.218,1100Mc
416968,Q06S128P20DsCB20MJS20,dgoncalves,cpu2,COMPLETED,80,00:53:12,,02:36:28,1100Mc
416968.batch,batch,,,COMPLETED,80,00:53:12,4.45M,00:00.353,1100Mc
416968.extern,extern,,,COMPLETED,80,00:53:12,0,00:00.001,1100Mc
416968.0,python3,,,COMPLETED,80,00:53:11,64620.44M,02:36:28,1100Mc
417146,Q06S128P10DsCB20MJS20,dgoncalves,cpu2,COMPLETED,80,00:51:07,,02:34:53,1100Mc
417146.batch,batch,,,COMPLETED,80,00:51:07,4.44M,00:00.374,1100Mc
417146.extern,extern,,,COMPLETED,80,00:51:07,0,00:00.001,1100Mc
417146.0,python3,,,COMPLETED,80,00:51:06,64347.36M,02:34:53,1100Mc
417154,Q06S128P01DsCU00MJS128,dgoncalves,hmem1,COMPLETED,80,00:52:25,,02:48:01,4700Mc
417154.batch,batch,,,COMPLETED,80,00:52:25,4.43M,00:00.349,4700Mc
417154.extern,extern,,,COMPLETED,80,00:52:26,0,00:00.001,4700Mc
417154.0,python3,,,COMPLETED,80,00:52:24,85841.14M,02:48:00,4700Mc
417155,Q06S128P01DsCB00MJS128,dgoncalves,hmem1,FAILED,80,00:03:08,,02:34.771,4700Mc
417155.batch,batch,,,FAILED,80,00:03:08,4.43M,00:00.408,4700Mc
417155.extern,extern,,,COMPLETED,80,00:03:08,0,00:00.001,4700Mc
417155.0,python3,,,FAILED,80,00:03:04,1943.05M,02:34.361,4700Mc
417157,Q06S128P05DsCU00MJS10,dgoncalves,hmem1,COMPLETED,80,00:53:11,,02:49:58,4700Mc
417157.batch,batch,,,COMPLETED,80,00:53:11,4.47M,00:00.389,4700Mc
417157.extern,extern,,,COMPLETED,80,00:53:11,0,00:00.001,4700Mc
417157.0,python3,,,COMPLETED,80,00:53:08,91023.98M,02:49:58,4700Mc
417158,Q06S128P10DsCU00MJS10,dgoncalves,hmem1,COMPLETED,80,00:53:49,,02:47:05,4700Mc
417158.batch,batch,,,COMPLETED,80,00:53:49,4.43M,00:00.346,4700Mc
417158.extern,extern,,,COMPLETED,80,00:53:49,0,00:00.001,4700Mc
417158.0,python3,,,COMPLETED,80,00:53:48,91274.82M,02:47:05,4700Mc
417161,Q06S128P05DsCU00MJS20,dgoncalves,hmem1,COMPLETED,80,00:54:02,,02:47:35,4700Mc
417161.batch,batch,,,COMPLETED,80,00:54:02,4.43M,00:00.386,4700Mc
417161.extern,extern,,,COMPLETED,80,00:54:02,0,00:00.001,4700Mc
417161.0,python3,,,COMPLETED,80,00:53:59,92465.57M,02:47:34,4700Mc
417162,Q06S128P10DsCU00MJS20,dgoncalves,hmem1,COMPLETED,80,00:53:17,,02:48:12,4700Mc
417162.batch,batch,,,COMPLETED,80,00:53:17,4.43M,00:00.344,4700Mc
417162.extern,extern,,,COMPLETED,80,00:53:17,0,00:00.001,4700Mc
417162.0,python3,,,COMPLETED,80,00:53:16,93308.91M,02:48:11,4700Mc
417163,Q06S128P20DsCU00MJS20,dgoncalves,hmem1,COMPLETED,80,00:52:03,,02:47:07,4700Mc
417163.batch,batch,,,COMPLETED,80,00:52:03,4.43M,00:00.385,4700Mc
417163.extern,extern,,,COMPLETED,80,00:52:04,0,00:00.001,4700Mc
417163.0,python3,,,COMPLETED,80,00:52:00,91931.79M,02:47:06,4700Mc
417168,Q06S128P05DsCU00MJS40,dgoncalves,hmem1,COMPLETED,80,00:51:14,,02:48:32,4700Mc
417168.batch,batch,,,COMPLETED,80,00:51:14,4.43M,00:00.340,4700Mc
417168.extern,extern,,,COMPLETED,80,00:51:14,0,00:00:00,4700Mc
417168.0,python3,,,COMPLETED,80,00:51:13,92360.97M,02:48:32,4700Mc
417169,Q06S128P10DsCU00MJS40,dgoncalves,hmem1,COMPLETED,80,00:51:41,,02:47:28,4700Mc
417169.batch,batch,,,COMPLETED,80,00:51:41,4.43M,00:00.351,4700Mc
417169.extern,extern,,,COMPLETED,80,00:51:41,0,00:00.001,4700Mc
417169.0,python3,,,COMPLETED,80,00:51:40,91553.18M,02:47:28,4700Mc
417170,Q06S128P20DsCU00MJS40,dgoncalves,hmem1,COMPLETED,80,00:54:18,,02:47:56,4700Mc
417170.batch,batch,,,COMPLETED,80,00:54:18,4.44M,00:00.409,4700Mc
417170.extern,extern,,,COMPLETED,80,00:54:18,0,00:00.001,4700Mc
417170.0,python3,,,COMPLETED,80,00:54:15,92868.46M,02:47:56,4700Mc
417171,Q06S128P40DsCU00MJS40,dgoncalves,hmem1,COMPLETED,80,00:51:19,,02:47:59,4700Mc
417171.batch,batch,,,COMPLETED,80,00:51:19,4.43M,00:00.341,4700Mc
417171.extern,extern,,,COMPLETED,80,00:51:19,0,00:00.001,4700Mc
417171.0,python3,,,COMPLETED,80,00:51:18,93094.15M,02:47:59,4700Mc
417174,Q06S128P05DsCU00MJS50,dgoncalves,hmem1,COMPLETED,80,00:53:09,,02:47:02,4700Mc
417174.batch,batch,,,COMPLETED,80,00:53:09,4.43M,00:00.381,4700Mc
417174.extern,extern,,,COMPLETED,80,00:53:09,0,00:00.001,4700Mc
417174.0,python3,,,COMPLETED,80,00:53:06,91717.22M,02:47:01,4700Mc
417175,Q06S128P10DsCU00MJS50,dgoncalves,hmem1,COMPLETED,80,00:53:45,,02:48:22,4700Mc
417175.batch,batch,,,COMPLETED,80,00:53:45,4.44M,00:00.336,4700Mc
417175.extern,extern,,,COMPLETED,80,00:53:45,0,00:00:00,4700Mc
417175.0,python3,,,COMPLETED,80,00:53:44,91962.25M,02:48:21,4700Mc
417176,Q06S128P50DsCU00MJS50,dgoncalves,hmem1,COMPLETED,80,00:54:03,,02:48:18,4700Mc
417176.batch,batch,,,COMPLETED,80,00:54:03,4.43M,00:00.386,4700Mc
417176.extern,extern,,,COMPLETED,80,00:54:03,0,00:00.001,4700Mc
417176.0,python3,,,COMPLETED,80,00:54:00,92516.75M,02:48:18,4700Mc
418132,Q04S128P01DsCU00SJS01,dgoncalves,hmem1,COMPLETED,80,00:00:24,,00:17.484,4700Mc
418132.batch,batch,,,COMPLETED,80,00:00:24,0,00:00.342,4700Mc
418132.extern,extern,,,COMPLETED,80,00:00:24,0,00:00.001,4700Mc
418132.0,python3,,,COMPLETED,80,00:00:23,0,00:17.140,4700Mc
418133,Q05S128P01DsCU00SJS01,dgoncalves,hmem1,COMPLETED,80,00:01:19,,00:45.918,4700Mc
418133.batch,batch,,,COMPLETED,80,00:01:19,4.44M,00:00.387,4700Mc
418133.extern,extern,,,COMPLETED,80,00:01:19,0,00:00.001,4700Mc
418133.0,python3,,,COMPLETED,80,00:01:15,627.70M,00:45.530,4700Mc
418134,Q06S128P01DsCU00SJS01,dgoncalves,hmem1,COMPLETED,80,00:02:02,,01:56.372,4700Mc
418134.batch,batch,,,COMPLETED,80,00:02:02,4.44M,00:00.330,4700Mc
418134.extern,extern,,,COMPLETED,80,00:02:02,0,00:00.001,4700Mc
418134.0,python3,,,COMPLETED,80,00:02:01,1461.56M,01:56.041,4700Mc
418135,Q07S128P01DsCU00SJS01,dgoncalves,hmem1,COMPLETED,80,00:05:52,,05:20.480,4700Mc
418135.batch,batch,,,COMPLETED,80,00:05:52,4.43M,00:00.407,4700Mc
418135.extern,extern,,,COMPLETED,80,00:05:52,0,00:00.001,4700Mc
418135.0,python3,,,COMPLETED,80,00:05:48,4914.06M,05:20.071,4700Mc
418136,Q08S128P01DsCU00SJS01,dgoncalves,hmem1,COMPLETED,80,00:14:11,,14:03.865,4700Mc
418136.batch,batch,,,COMPLETED,80,00:14:11,4.43M,00:00.342,4700Mc
418136.extern,extern,,,COMPLETED,80,00:14:11,0,00:00.001,4700Mc
418136.0,python3,,,COMPLETED,80,00:14:09,17355.73M,14:03.522,4700Mc
418137,Q09S128P01DsCU00SJS01,dgoncalves,hmem1,COMPLETED,80,00:35:34,,35:03.511,4700Mc
418137.batch,batch,,,COMPLETED,80,00:35:34,4.43M,00:00.385,4700Mc
418137.extern,extern,,,COMPLETED,80,00:35:34,0,00:00:00,4700Mc
418137.0,python3,,,COMPLETED,80,00:35:31,42182.53M,35:03.124,4700Mc
418138,Q10S128P01DsCU00SJS01,dgoncalves,hmem1,COMPLETED,80,01:26:45,,01:26:37,4700Mc
418138.batch,batch,,,COMPLETED,80,01:26:45,4.43M,00:00.330,4700Mc
418138.extern,extern,,,COMPLETED,80,01:26:45,0,00:00.001,4700Mc
418138.0,python3,,,COMPLETED,80,01:26:44,100045.23M,01:26:37,4700Mc
418139,Q11S128P01DsCU00SJS01,dgoncalves,hmem1,COMPLETED,80,03:43:54,,03:43:20,4700Mc
418139.batch,batch,,,COMPLETED,80,03:43:54,4.44M,00:00.386,4700Mc
418139.extern,extern,,,COMPLETED,80,03:43:54,0,00:00.001,4700Mc
418139.0,python3,,,COMPLETED,80,03:43:51,230247.16M,03:43:20,4700Mc
418140,Q12S128P01DsCU00SJS01,dgoncalves,hmem1,FAILED,80,08:32:14,,08:32:00,4700Mc
418140.batch,batch,,,FAILED,80,08:32:14,4.43M,00:00.348,4700Mc
418140.extern,extern,,,COMPLETED,80,08:32:14,0,00:00.001,4700Mc
418140.0,python3,,,FAILED,80,08:32:12,317218.46M,08:31:59,4700Mc
418812,Q06S128P80DsCU00MJS80,dgoncalves,hmem1,COMPLETED,80,00:50:28,,02:50:08,4700Mc
418812.batch,batch,,,COMPLETED,80,00:50:28,4.43M,00:00.410,4700Mc
418812.extern,extern,,,COMPLETED,80,00:50:28,0,00:00.001,4700Mc
418812.0,python3,,,COMPLETED,80,00:50:25,97339.46M,02:50:08,4700Mc
418813,Q06S128P80DsCU00MJS128,dgoncalves,hmem1,COMPLETED,80,00:53:28,,02:54:18,4700Mc
418813.batch,batch,,,COMPLETED,80,00:53:28,4.43M,00:00.346,4700Mc
418813.extern,extern,,,COMPLETED,80,00:53:28,0,00:00.001,4700Mc
418813.0,python3,,,COMPLETED,80,00:53:27,98455.06M,02:54:18,4700Mc
419015,Q06S128P80DsCU00MJS128,dgoncalves,hmem1,COMPLETED,80,00:52:44,,02:50:17,4700Mc
419015.batch,batch,,,COMPLETED,80,00:52:44,4.43M,00:00.390,4700Mc
419015.extern,extern,,,COMPLETED,80,00:52:44,0,00:00.001,4700Mc
419015.0,python3,,,COMPLETED,80,00:52:41,87777.55M,02:50:17,4700Mc
419030,Q12S16384P20DsCU00MJS16384,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4700Mc
419032,Q12S16384P20DsCU00MJS16384,dgoncalves,hmem2,TIMEOUT,144,1-22:40:00,,1-22:39:59,21300Mc
419032.batch,batch,,,CANCELLED,144,1-22:40:13,4.52M,00:00.763,21300Mc
419032.extern,extern,,,COMPLETED,144,1-22:40:05,0,00:00.002,21300Mc
419032.0,python3,,,CANCELLED,144,1-22:41:13,1519861.57M,1-22:39:58,21300Mc
419075,Q06S128P80DsCU00MJS128,dgoncalves,hmem1,COMPLETED,80,00:49:57,,02:49:27,4700Mc
419075.batch,batch,,,COMPLETED,80,00:49:57,4.43M,00:00.337,4700Mc
419075.extern,extern,,,COMPLETED,80,00:49:57,0,00:00.001,4700Mc
419075.0,python3,,,COMPLETED,80,00:49:56,98208.08M,02:49:26,4700Mc
419086,TestePARALELO,dgoncalves,hmem1,COMPLETED,80,00:19:54,,01:07:00,378880Mn
419086.batch,batch,,,COMPLETED,80,00:19:54,4.44M,00:00.340,378880Mn
419086.extern,extern,,,COMPLETED,80,00:19:54,0,00:00.001,378880Mn
419086.0,python,,,COMPLETED,80,00:19:52,37041.64M,01:06:59,378880Mn
419139,Q06S100P40DsCU00MJS100,dgoncalves,cpu2,COMPLETED,80,00:35:27,,01:51:24,1100Mc
419139.batch,batch,,,COMPLETED,80,00:35:27,4.45M,00:00.343,1100Mc
419139.extern,extern,,,COMPLETED,80,00:35:27,0,00:00.001,1100Mc
419139.0,python3,,,COMPLETED,80,00:35:26,55007.09M,01:51:24,1100Mc
419140,Q06S100P20DsCU00MJS100,dgoncalves,cpu2,COMPLETED,80,00:31:23,,01:43:32,1100Mc
419140.batch,batch,,,COMPLETED,80,00:31:23,4.44M,00:00.345,1100Mc
419140.extern,extern,,,COMPLETED,80,00:31:23,0,00:00:00,1100Mc
419140.0,python3,,,COMPLETED,80,00:31:22,54881.79M,01:43:31,1100Mc
419141,Q06S50P20DsCU00MJS50,dgoncalves,cpu2,CANCELLED by 383200393,80,00:00:44,,05:02.055,1100Mc
419141.batch,batch,,,CANCELLED,80,00:00:47,4.44M,00:00.319,1100Mc
419141.extern,extern,,,COMPLETED,80,00:00:44,0,00:00.001,1100Mc
419141.0,python3,,,CANCELLED,80,00:00:48,9365.18M,05:01.735,1100Mc
419142,Q06S50P20DsCU00MJS50,dgoncalves,cpu2,COMPLETED,20,00:09:50,,36:33.401,1100Mc
419142.batch,batch,,,COMPLETED,20,00:09:50,4.45M,00:00.377,1100Mc
419142.extern,extern,,,COMPLETED,20,00:09:50,0,00:00.001,1100Mc
419142.0,python3,,,COMPLETED,20,00:09:48,17147.82M,36:33.022,1100Mc
419143,Q06S80P80DsCU00MJS80,dgoncalves,cpu2,COMPLETED,80,00:21:02,,01:07:32,1100Mc
419143.batch,batch,,,COMPLETED,80,00:21:02,4.44M,00:00.336,1100Mc
419143.extern,extern,,,COMPLETED,80,00:21:02,0,00:00.001,1100Mc
419143.0,python3,,,COMPLETED,80,00:21:01,37294.39M,01:07:32,1100Mc
419144,Q06S80P40DsCU00MJS80,dgoncalves,cpu2,COMPLETED,80,00:20:57,,01:06:41,1100Mc
419144.batch,batch,,,COMPLETED,80,00:20:57,4.45M,00:00.347,1100Mc
419144.extern,extern,,,COMPLETED,80,00:20:57,0,00:00.001,1100Mc
419144.0,python3,,,COMPLETED,80,00:20:55,37140.48M,01:06:41,1100Mc
419145,Q06S50P25DsCU00MJS50,dgoncalves,cpu2,COMPLETED,20,00:09:42,,35:04.305,1100Mc
419145.batch,batch,,,COMPLETED,20,00:09:42,4.45M,00:00.372,1100Mc
419145.extern,extern,,,COMPLETED,20,00:09:43,0,00:00.001,1100Mc
419145.0,python3,,,COMPLETED,20,00:09:41,16893.92M,35:03.932,1100Mc
419146,Q06S50P50DsCU00MJS50,dgoncalves,cpu2,COMPLETED,20,00:07:49,,31:10.538,1100Mc
419146.batch,batch,,,COMPLETED,20,00:07:49,4.45M,00:00.368,1100Mc
419146.extern,extern,,,COMPLETED,20,00:07:49,0,00:00.001,1100Mc
419146.0,python3,,,COMPLETED,20,00:07:48,16886.09M,31:10.169,1100Mc
419147,Q06S50P50DsCU00MJS50,dgoncalves,cpu2,COMPLETED,26,00:09:25,,33:11.650,1100Mc
419147.batch,batch,,,COMPLETED,26,00:09:25,4.45M,00:00.367,1100Mc
419147.extern,extern,,,COMPLETED,26,00:09:25,0,00:00.001,1100Mc
419147.0,python3,,,COMPLETED,26,00:09:24,17048.07M,33:11.280,1100Mc
419148,Q06S50P25DsCU00MJS50,dgoncalves,cpu2,COMPLETED,26,00:07:46,,28:22.468,1100Mc
419148.batch,batch,,,COMPLETED,26,00:07:46,4.44M,00:00.361,1100Mc
419148.extern,extern,,,COMPLETED,26,00:07:46,0,00:00:00,1100Mc
